"","gridID","Patrol.ID","Type","Patrol.Start.Date","Patrol.End.Date","Station","Team","Mandate","Armed","Patrol.Leg.ID","Leader","Patrol.Transport.Type","Waypoint.ID","Waypoint.Date","Waypoint.Time","Last.Modified","Last.Modified.By","Observation.Category.0","Observation.Category.1","Position.Type","Species","Total.number","river_distance","road_distance","water_distance","Number","Dam","North","East","Elevation","Storage.Estimate","Description","Estimated.Class","Permit.Needed","Freeboard..m.","Width..m.","Fetch..m.","Spillway.Width..m.","Height..m.","Water.Depth..m.","Approximate.Volume..m.3."
"1018",2038,"SMART_001928","Ground","10-Feb-20","10-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Foot",12,"10-Feb-20","12:04:09","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",12,415.528484535217,305.028534374237,574.356343307495,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1019",2038,"SMART_002020","Ground","12-Mar-20","12-Mar-20","Darapoi","Darpoi","Security","No",1,"Sangei Naiputari","Motorbike",2,"12-Mar-20","9:01:19","3/19/20 6:57","David Hewett","Wildlife Sightings","Live animals",NA,"Buffalo",49,415.528484535217,305.028534374237,574.356343307495,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1020",2063,"SMART_002075","Ground","27-Mar-20","27-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",9,"27-Mar-20","14:29:18","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",14,114.156442824602,260.466543550491,895.832390594482,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1021",2063,"SMART_002075","Ground","27-Mar-20","27-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",9,"27-Mar-20","14:29:18","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",19,114.156442824602,260.466543550491,895.832390594482,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1022",2064,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",21,"20-Mar-20","12:26:45","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",55,204.449186477661,168.666432077885,1032.09724594116,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1023",2064,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",22,"20-Mar-20","12:27:55","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",7,204.449186477661,168.666432077885,1032.09724594116,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1024",2064,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",21,"20-Mar-20","12:26:45","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",11,204.449186477661,168.666432077885,1032.09724594116,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1025",2064,"SMART_002073","Ground","22-Mar-20","22-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",25,"22-Mar-20","12:58:41","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",22,204.449186477661,168.666432077885,1032.09724594116,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1026",2067,"SMART_001949","Ground","7-Feb-20","7-Feb-20","Darapoi","Darpoi","Security","No",1,"Samwel Ngimat Lokope","Motorbike",6,"7-Feb-20","8:20:09","2/19/20 6:53","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",20,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1027",2067,"SMART_001949","Ground","7-Feb-20","7-Feb-20","Darapoi","Darpoi","Security","No",1,"Samwel Ngimat Lokope","Motorbike",1,"7-Feb-20","7:48:45","2/19/20 6:53","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",1,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1028",2067,"SMART_002079","Ground","14-Mar-20","14-Mar-20","Darapoi","NPR 1","Security","No",1,"Antony Lokodi","Vehicle",2,"14-Mar-20","8:17:07","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",3,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1029",2067,"SMART_001949","Ground","7-Feb-20","7-Feb-20","Darapoi","Darpoi","Security","No",1,"Samwel Ngimat Lokope","Motorbike",6,"7-Feb-20","8:20:09","2/19/20 6:53","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",5,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1030",2067,"SMART_002079","Ground","14-Mar-20","14-Mar-20","Darapoi","NPR 1","Security","No",1,"Antony Lokodi","Vehicle",2,"14-Mar-20","8:17:07","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",76,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1031",2067,"SMART_001814","Ground","8-Jan-20","8-Jan-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",5,"8-Jan-20","8:55:33","1/9/20 9:23","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",14,528.030305328369,131.14142175436,1773.69154632568,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1032",2072,"SMART_002020","Ground","12-Mar-20","12-Mar-20","Darapoi","Darpoi","Security","No",1,"Sangei Naiputari","Motorbike",3,"12-Mar-20","9:15:29","3/19/20 6:57","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",1,126.132219001055,275.794231023788,518.619339065552,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1033",2072,"SMART_002020","Ground","12-Mar-20","12-Mar-20","Darapoi","Darpoi","Security","No",1,"Sangei Naiputari","Motorbike",3,"12-Mar-20","9:15:29","3/19/20 6:57","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",8,126.132219001055,275.794231023788,518.619339065552,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1034",2090,"SMART_002018","Ground","26-Feb-20","26-Feb-20","MRL","NPR 1","Tourism","No",1,"Peter Lochomin","Vehicle",6,"26-Feb-20","10:55:50","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",5,605.096700057983,127.577384312153,1551.73837310791,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1035",2090,"SMART_002018","Ground","26-Feb-20","26-Feb-20","MRL","NPR 1","Tourism","No",1,"Peter Lochomin","Vehicle",6,"26-Feb-20","10:55:50","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",7,605.096700057983,127.577384312153,1551.73837310791,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1036",2095,"SMART_002073","Ground","22-Mar-20","22-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",23,"22-Mar-20","12:55:35","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",33,171.033646066189,158.702172623277,722.540491714478,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1037",2095,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",20,"20-Mar-20","12:23:23","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",18,171.033646066189,158.702172623277,722.540491714478,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1038",2095,"SMART_002073","Ground","22-Mar-20","22-Mar-20","MRC","NPR 1","Security","No",1,"Gabriel Lekishu","Vehicle",23,"22-Mar-20","12:55:35","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",5,171.033646066189,158.702172623277,722.540491714478,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1039",2099,"SMART_001889","Ground","21-Jan-20","21-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Motorbike",4,"21-Jan-20","7:56:52","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Oryx ",3,229.440850485563,290.820752239227,1605.71190948486,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1040",2099,"SMART_001889","Ground","21-Jan-20","21-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Motorbike",4,"21-Jan-20","7:56:52","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",9,229.440850485563,290.820752239227,1605.71190948486,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1041",2099,"SMART_001889","Ground","21-Jan-20","21-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Motorbike",4,"21-Jan-20","7:56:52","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",10,229.440850485563,290.820752239227,1605.71190948486,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1042",2100,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",4,"19-Jan-20","9:38:16","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",15,112.894318304062,506.279956741333,1284.49674118042,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1043",2100,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",4,"19-Jan-20","9:38:16","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Thomson's Gazelle",2,112.894318304062,506.279956741333,1284.49674118042,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1044",2100,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",4,"19-Jan-20","9:38:16","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Eland",5,112.894318304062,506.279956741333,1284.49674118042,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1045",2100,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",4,"19-Jan-20","9:38:16","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",12,112.894318304062,506.279956741333,1284.49674118042,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1046",2104,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",7,"19-Jan-20","11:15:48","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",6,298.76578792572,211.413684916496,1066.0456968689,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1047",2104,"SMART_001905","Ground","19-Jan-20","19-Jan-20","Kiberen/Soit","Kipren ","Security","No",1,"Rackson Ponoto","Motorbike",7,"19-Jan-20","11:15:48","2/5/20 9:17","David Hewett","Wildlife Sightings","Live animals",NA,"Thomson's Gazelle",1,298.76578792572,211.413684916496,1066.0456968689,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1048",2104,"SMART_001928","Ground","10-Feb-20","10-Feb-20","Kiberen/Soit","Kipren ","Security","No",1,"Patrick Lomogo Lesian","Foot",13,"10-Feb-20","13:12:02","2/17/20 11:19","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",1,298.76578792572,211.413684916496,1066.0456968689,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1049",2106,"SMART_001859","Ground","28-Jan-20","28-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"28-Jan-20","15:59:11","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",3,120.68800822258,166.336950794458,1673.23227966309,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1050",2106,"SMART_001859","Ground","28-Jan-20","28-Jan-20","Mukenya","Kikingi","Security","No",1,"John David Simpiri","Foot",4,"28-Jan-20","15:59:11","1/31/20 7:37","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",72,120.68800822258,166.336950794458,1673.23227966309,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1051",2125,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",18,"20-Mar-20","12:20:51","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",19,72.6130380415917,184.223055472374,201.32370071888,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1052",2125,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",19,"20-Mar-20","12:21:39","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",33,72.6130380415917,184.223055472374,201.32370071888,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1053",2125,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",19,"20-Mar-20","12:21:39","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",65,72.6130380415917,184.223055472374,201.32370071888,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1054",2127,"SMART_002076","Ground","28-Mar-20","28-Mar-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",6,"28-Mar-20","14:17:10","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",78,308.026322612762,614.872049331665,939.089308319092,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1055",2127,"SMART_002076","Ground","28-Mar-20","28-Mar-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",6,"28-Mar-20","14:17:10","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",7,308.026322612762,614.872049331665,939.089308319092,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1056",2130,"SMART_002023","Ground","9-Mar-20","9-Mar-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",5,"9-Mar-20","9:09:57","3/24/20 19:39","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",2,493.514546127319,156.406078583598,1840.95535217285,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1057",2133,"SMART_002020","Ground","12-Mar-20","12-Mar-20","Darapoi","Darpoi","Security","No",1,"Sangei Naiputari","Motorbike",4,"12-Mar-20","9:26:44","3/19/20 6:57","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",18,175.778593215942,113.521529326141,1260.68048431396,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1058",2133,"SMART_002020","Ground","12-Mar-20","12-Mar-20","Darapoi","Darpoi","Security","No",1,"Sangei Naiputari","Motorbike",4,"12-Mar-20","9:26:44","3/19/20 6:57","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",9,175.778593215942,113.521529326141,1260.68048431396,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1059",2135,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",10,"20-Mar-20","12:03:56","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",1,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1060",2135,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",10,"20-Mar-20","12:03:56","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",31,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1061",2135,"SMART_001883","Ground","11-Jan-20","12-Jan-20","Darapoi","Darpoi","Security","No",1,"Ekiru Anagubu","Foot",2,"12-Jan-20","12:26:15","2/5/20 9:13","David Hewett","Wildlife Sightings","Live animals",NA,"Grevy's Zebra",2,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1062",2135,"SMART_001883","Ground","11-Jan-20","12-Jan-20","Darapoi","Darpoi","Security","No",1,"Ekiru Anagubu","Foot",2,"12-Jan-20","12:26:15","2/5/20 9:13","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",5,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1063",2135,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",10,"20-Mar-20","12:03:56","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Eland",3,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1064",2135,"SMART_001883","Ground","11-Jan-20","12-Jan-20","Darapoi","Darpoi","Security","No",1,"Ekiru Anagubu","Foot",2,"12-Jan-20","12:26:15","2/5/20 9:13","David Hewett","Wildlife Sightings","Live animals",NA,"Oryx ",11,568.56590965271,205.822032817602,1404.46221130371,14,"Small Dam Raitati",52571,263263,"1629","3,216","Straight Earth Wall, Needs D/S Repairs, slopes to steep","A","1.2",120,82,15,3.2,2,"3,216",""
"1065",2151,"SMART_002017","Ground","22-Feb-20","22-Feb-20","MRL","NPR 1","Security","No",1,"David Lopeyok","Vehicle",15,"22-Feb-20","10:54:56","3/10/20 9:22","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",5,366.673835372925,151.846337496638,1902.3023840332,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1066",2151,"SMART_002070","Ground","11-Mar-20","11-Mar-20","MRC","NPR 1","Tourism","No",1,"Patrick Apollo","Vehicle",17,"11-Mar-20","11:07:15","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",5,366.673835372925,151.846337496638,1902.3023840332,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1067",2157,"SMART_001949","Ground","7-Feb-20","7-Feb-20","Darapoi","Darpoi","Security","No",1,"Samwel Ngimat Lokope","Motorbike",3,"7-Feb-20","7:57:46","2/19/20 6:53","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",10,214.572335677147,216.578643121719,629.165383834839,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1068",2157,"SMART_002080","Ground","20-Mar-20","20-Mar-20","MRL","NPR 1","Security","No",1,"Peter Ekai","Vehicle",17,"20-Mar-20","12:19:29","3/30/20 10:12","David Hewett","Wildlife Sightings","Live animals",NA,"Giraffe",11,214.572335677147,216.578643121719,629.165383834839,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1069",2159,"SMART_001887","Ground","19-Jan-20","19-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Foot",6,"19-Jan-20","9:40:49","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA," Warthog",3,460.57001739502,416.411861495972,1371.67100891113,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1070",2159,"SMART_001887","Ground","19-Jan-20","19-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Foot",6,"19-Jan-20","9:40:49","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Plains Zebra",6,460.57001739502,416.411861495972,1371.67100891113,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1071",2159,"SMART_001887","Ground","19-Jan-20","19-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Foot",6,"19-Jan-20","9:40:49","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Thomson's Gazelle",1,460.57001739502,416.411861495972,1371.67100891113,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1072",2160,"SMART_001951","Ground","11-Feb-20","11-Feb-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",10,"11-Feb-20","18:14:12","2/29/20 7:46","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",47,809.007278442383,282.464419984817,1761.90189147949,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1073",2160,"SMART_001936","Ground","11-Feb-20","11-Feb-20","Mlima Ndege","Mpala","Security","No",1,"Yairo Manyaas","Vehicle",8,"11-Feb-20","18:12:51","2/17/20 11:21","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",34,809.007278442383,282.464419984817,1761.90189147949,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1074",2160,"SMART_001887","Ground","19-Jan-20","19-Jan-20","Darapoi","Darpoi","Security","No",1,"Jackson Lopokok","Foot",5,"19-Jan-20","9:34:53","2/5/20 9:14","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",56,809.007278442383,282.464419984817,1761.90189147949,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1075",2160,"SMART_002076","Ground","28-Mar-20","28-Mar-20","MRL","NPR 1","Security","No",1,"Samwel Loroti","Vehicle",7,"28-Mar-20","14:26:17","3/30/20 10:06","David Hewett","Wildlife Sightings","Live animals",NA,"Impala",56,809.007278442383,282.464419984817,1761.90189147949,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
"1076",2160,"SMART_001951","Ground","11-Feb-20","11-Feb-20","Mlima Ndege","Mlima Ndege","Security","No",1,"Dennis Saruni Lempoikai","Motorbike",10,"11-Feb-20","18:14:12","2/29/20 7:46","David Hewett","Wildlife Sightings","Live animals",NA," Elephant",34,809.007278442383,282.464419984817,1761.90189147949,15,"Ngaramata Dam",53895,259774,"1603","13,047","Slightly Curved Wall, Needs Embankment Repair and protection","A","1.5",247,182,63,3.2,1.7,"13,047",""
